System,SOURCE_ID,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,e_gmag,e_bpmag,e_rpmag,Radius,Teff
1607,2625750938132516224,335.6842215553097,-6.298890112647442,15.912460327148438,15.87433910369873,16.03753089904785,0.0008602223305384706,0.0018587325720304407,0.003669611573420417,0.013,15346.170
1608,2630076966632012160,337.61956224971965,-0.3919054189376386,15.397408485412598,15.467588424682617,15.263413429260254,0.0005965689086446848,0.004965623577056747,0.0022797232541345936,0.015,9246.982
1609,2633120655335891968,353.97372788417783,-4.704480881975384,15.732672691345215,15.77395248413086,15.674816131591797,0.0007566727949504629,0.0015935446350248776,0.0041383200678451505,0.013,10327.614
1610,2633791288709297792,349.51757732194363,-4.912916264354245,15.362409591674805,15.231911659240723,15.61748218536377,0.0006993421207959103,0.0027538866892944614,0.0023223624688921115,0.022,26001.596
1611,2634485935244826240,351.432456342641,-3.3088322030800623,18.32591438293457,18.493478775024414,18.067790985107422,0.0015455122220025988,0.019382634163090606,0.025701881624770356,0.015,7498.942
1612,2637228632640773376,347.4807587030613,-3.6338945780802114,18.924358367919922,19.007959365844727,18.833913803100586,0.0025058492773694587,0.036040965470472336,0.052318374820671566,0.013,9638.290
1613,2638567906524769792,348.67520912205504,-2.0719892291062614,17.988250732421875,18.011430740356445,17.6683349609375,0.001432318285883771,0.02212424130622806,0.023549436206913455,0.014,8090.959
1614,2641865135735601024,357.0755282256923,-0.6207011064065993,18.0852108001709,18.23626708984375,17.889101028442383,0.0014558228563906108,0.012211213450002987,0.012718166657354034,0.013,8053.784
1615,2642012577669357184,358.0642947243329,-0.6893100127848328,17.74722671508789,17.81015396118164,17.63397216796875,0.000983143337302929,0.010222886136300948,0.008027000358405244,0.014,9549.926
1616,2642481485019256064,358.73611753320495,1.0585319593293885,18.495824813842773,18.455488204956055,18.756023406982422,0.0013709534856502308,0.02428250966896174,0.0437846044047081,0.013,24660.393
1617,2644149993913188352,351.7470475918087,-0.39677825278816026,17.518159866333008,17.584836959838867,17.46088218688965,0.0012132838631922454,0.011569761468776524,0.013197614428461742,0.013,10115.795
1618,2645041934065803904,349.38079716928775,-0.2682512829296539,16.648805618286133,16.554567337036133,16.8599796295166,0.0009914821278010227,0.004965428034128599,0.006159101319519941,0.016,21478.305
1619,2645480299903701504,352.66769868359955,1.012683745611965,17.261545181274414,17.48692512512207,16.871631622314453,0.000964117279495068,0.011029676228829745,0.008118880102961037,0.011,6412.096
1620,2645940445519931520,353.9523961380077,0.443371541230501,17.01963996887207,17.144758224487305,16.687463760375977,0.0010386688468769006,0.007624700296158552,0.012877708225123321,0.015,7294.575
1621,2650928994199142656,345.8478846085038,-0.10343794480754374,17.807275772094727,17.715425491333008,18.013364791870117,0.0014654357726338705,0.010735737631005564,0.0216960541568772,0.020,26791.683
1622,2651388727498120448,347.69143048520476,0.30229966299176786,17.36602020263672,17.354167938232422,17.457975387573242,0.0013545337530163713,0.005261351676952731,0.012124824908102945,0.014,13740.420
1623,2651923090149238656,344.5227317950741,0.15717945322907725,16.87339210510254,16.800325393676758,17.03884506225586,0.0011318755532653683,0.005685285842347066,0.009341212805663695,0.016,18113.401
1624,2652784694950778624,340.7692376182994,-1.4657115218991836,16.176963806152344,16.255237579345703,16.021495819091797,0.0007392851430395804,0.004936017338530027,0.004171669566746173,0.013,8994.976
1625,2653170249868211200,340.03788675745943,-0.3289393204281154,17.226322174072266,17.197673797607422,17.291868209838867,0.0013381966874427768,0.012533251625547574,0.016892160024283245,0.014,13489.629
1626,2653201409855547904,341.6098765845346,-0.98595791255587,17.964651107788086,18.086036682128906,17.76913833618164,0.0015598849641385928,0.015081080316407125,0.017086930547973302,0.014,8298.508
1627,2653516699110331904,341.4984863028499,0.0844489418995326,18.111494064331055,18.321786880493164,17.947080612182617,0.001702764956046638,0.038456852671150364,0.01689060581049693,0.016,7852.356
1628,2653757045480027904,339.07746122325966,-0.9093547412242878,17.628923416137695,17.51323127746582,17.862808227539062,0.0011823289182097325,0.008315776510715465,0.020479394984034886,0.013,29107.171
1629,2653939869354653568,339.76371683574257,-0.12280506230540023,19.144086837768555,19.304811477661133,18.919479370117188,0.0033906165775508066,0.04546139824805355,0.03896987708214491,0.012,7780.366
1630,2654106484019381120,337.83742098705784,-0.038181249727850475,17.733848571777344,17.834369659423828,17.498674392700195,0.0013633966029413752,0.01725308066036234,0.024672200570710037,0.017,8128.305
1631,2654170736729886976,339.01293300813796,0.12304896072789015,13.934829711914062,13.825394630432129,14.173956871032715,0.0006580588799113528,0.0022338455577351505,0.0013717507061819345,0.013,23823.195
1632,2655106485549564288,343.15632863916784,1.2005858934754032,17.282350540161133,17.268407821655273,17.31808090209961,0.0012162268306420566,0.009177414553874993,0.012456952700304582,0.013,12589.254
1634,2657128423009012864,348.68316170230327,0.11877386000280675,17.463403701782227,17.421688079833984,17.57656478881836,0.0011323589290545342,0.008121728516026726,0.011613824203145965,0.015,15066.071
1635,2657498580470832384,347.4727680229105,1.2037554205811696,16.779701232910156,16.64922332763672,17.032320022583008,0.0014705256367861313,0.004024256155510249,0.011717671458458229,0.010,26485.001
1636,2658537614663492352,346.55469742611837,1.981202728127267,16.062562942504883,15.926146507263184,16.343338012695312,0.0007746796786480693,0.0027443160766175566,0.005116219808492167,0.020,31550.046
1637,2661055019549371648,349.92467023305306,5.765079018166888,19.2846622467041,19.905792236328125,18.539676666259766,0.0027258564565666686,0.05761766787259557,0.031091602463866774,0.016,3917.419
1638,2662658107503521536,347.82478857387594,5.324733045402135,15.967589378356934,15.840023040771484,16.218713760375977,0.0007034450293057863,0.002607593562878118,0.002368145965252784,0.023,26915.348
1639,2663771908486723072,345.92262663708283,6.485590266669148,18.202573776245117,18.180381774902344,18.352588653564453,0.0018908553578025143,0.010817827800363472,0.014272777440313454,0.013,17298.164
1640,2663970782652196608,348.23496877677337,5.383559737590645,18.115922927856445,18.343948364257812,17.8326416015625,0.0014171013488632335,0.016276706907978333,0.03008598050111553,0.026,7261.060
1641,2664365374183501312,349.2095880276576,6.691232020809643,16.079082489013672,16.0211238861084,16.220661163330078,0.0007331895440171965,0.00279363849399038,0.00511821750096901,0.013,16557.700
1642,2667108891917960960,326.9197132624243,-6.791063511704897,17.663082122802734,17.837514877319336,17.36819839477539,0.000982060561227026,0.010981907108232611,0.0116212711591941,0.014,7227.698
1643,2667311000193972224,325.0044097769152,-7.847867149047284,16.235071182250977,16.10059356689453,16.51386833190918,0.0005949561688321563,0.0025199334833988043,0.0045985692137869225,0.017,28444.611
1644,2668622270889053568,329.37469815947026,-5.865638826252527,15.695728302001953,15.550822257995605,15.991204261779785,0.0006526725318240177,0.002510304360348361,0.005676352528440404,0.017,30902.954
1645,2670147461020069632,328.67196797315614,-4.305099915581859,15.649405479431152,15.574213027954102,15.813672065734863,0.00048725736190743105,0.0017827749627760776,0.002816467789260502,0.021,17782.794
1646,2677011334154974720,332.94441396680435,-1.2409653587178278,17.056005477905273,16.982097625732422,17.251169204711914,0.0013237436229091867,0.007799746126059924,0.01162126726979534,0.016,19860.949
1647,2677321641247692032,331.5100602799338,-0.7758350551703574,15.996908187866211,15.929889678955078,16.152244567871094,0.0008907855393169162,0.002838322847607968,0.0036386871673112966,0.013,17458.222
1648,2677851743291189888,335.1276895316846,-0.6861695883149075,17.32733154296875,17.48332405090332,17.09584617614746,0.0009719399541580243,0.010200812471006068,0.00824646694619883,0.013,7762.471
1649,2678482377634459776,336.1064409040324,0.6963677351418569,18.58807945251465,18.561729431152344,18.660032272338867,0.0019469645995141894,0.0275727301230562,0.02982203485170785,0.014,15595.525
1650,2678506876127556864,335.88599327619534,1.0036091682141721,17.189014434814453,17.174531936645508,17.279542922973633,0.0012239201806267589,0.005965018374927285,0.012816703876991497,0.015,13645.831
1651,2681136358185630208,326.699514194073,0.07724889851536777,18.36215591430664,18.25147247314453,18.54848289489746,0.001691727478179703,0.02948525572893073,0.035462155143684226,0.012,24603.676
1652,2681355745114541056,328.90850811412923,0.38795649904432894,17.753755569458008,17.714536666870117,17.886383056640625,0.0011921971595321387,0.0076842181980696445,0.017681066587730186,0.013,15812.480
1653,2682808784091201664,332.2340621093803,2.138531068538412,19.528942108154297,19.827037811279297,19.008102416992188,0.0038569660670630056,0.06826287875784519,0.06555116612842277,0.014,5584.702
1654,2687768066863960576,322.39642871329346,0.2254675439072479,15.536015510559082,15.63347053527832,15.369698524475098,0.0004176874067407016,0.00150328425003292,0.0024736756796765458,0.024,8609.938
1655,2688182544092288128,322.89829737586956,0.7136556082362961,16.979726791381836,16.940454483032227,17.143177032470703,0.00082700084231513,0.004616368806147813,0.00892889906327161,0.013,16788.040
1656,2691277330022787712,319.38964797604825,1.2636594041037177,15.626809120178223,15.517733573913574,15.867416381835938,0.000517594052548595,0.0011836471741584005,0.002173624221729434,0.015,23933.158
1657,2693940725141960192,328.1058138452951,2.3874354563680322,12.776749610900879,12.71347713470459,12.930109977722168,0.00045646841087753677,0.001184320277152236,0.0010891838633424527,0.013,17100.153
1658,2696714891762921216,328.71880285678407,4.754727708241535,18.260364532470703,18.45001983642578,17.902658462524414,0.0015940746573787998,0.016939572342036004,0.015477803866635487,0.023,6807.694
1659,2698211705046085760,323.36881086733536,4.547276193760746,17.856355667114258,17.774709701538086,18.057096481323242,0.0009545954929635991,0.0073201465672116375,0.01707406807350769,0.007,20941.125
1660,2700085513377004928,327.26300905592035,5.784594012967049,18.284515380859375,18.276777267456055,18.47352409362793,0.001895438654295531,0.018174559803691655,0.02966782692808314,0.017,19453.601
1661,2700246385672357888,325.80013322100467,6.0244827754837225,19.22974395751953,19.298795700073242,19.37731170654297,0.0024268110251963767,0.026156994863385533,0.04857149380820741,0.008,13899.526
1662,2700398427515184128,326.5838660640247,6.745678681036796,18.657655715942383,18.59223747253418,18.709501266479492,0.0014867448216698215,0.015231094451887344,0.025077173967490086,0.019,16069.413
1663,2701190178966729728,325.7528731911889,6.912105396097808,18.939245223999023,18.94996452331543,19.00178337097168,0.0020241572619156423,0.03499730102793661,0.0509671887206734,0.012,13304.544
1664,2702619273499324416,337.85519554764886,1.624219206630313,18.256093978881836,18.460918426513672,17.897762298583984,0.0018819154699012746,0.026491136482437633,0.024621480783559555,0.011,6683.439
1665,2704453632556221184,340.6432403243245,2.8624517210797356,19.259180068969727,19.590007781982422,19.0225887298584,0.0034468627177648968,0.04597295260519487,0.050085192321144424,0.011,6652.732
1666,2707011543278774784,334.32288836517216,3.727972698997594,18.17778968811035,18.261838912963867,18.13338851928711,0.0024294285974557107,0.015454374440703569,0.033029457470621804,0.014,10046.158
1667,2711324446359728384,343.98369758918585,5.755099153643159,16.04147720336914,16.331323623657227,15.561339378356934,0.0005987911738543062,0.01208009074656439,0.005816177347907427,0.014,5754.399
1668,2711693401228934400,342.8051188835075,6.802479942559319,18.159635543823242,18.165138244628906,18.292469024658203,0.0016031145215556078,0.013583224944256808,0.02391377076083556,0.014,15240.528
1669,2712233506251677184,344.4411819350774,7.72224599882765,18.27216339111328,18.241138458251953,18.399839401245117,0.0016496545025154212,0.01592139708151326,0.026517553516388275,0.012,15885.467
1670,2712756461469338496,342.0027840945947,7.668294766931669,19.827539443969727,19.971057891845703,19.578407287597656,0.004607542170268259,0.055699384778709345,0.06986575053281807,0.016,8203.515
1671,2716039358376761088,339.3972452727848,8.479971013700819,15.449049949645996,15.296475410461426,15.747446060180664,0.0009096014769609673,0.003258099492378876,0.002697715192251425,0.016,32062.693
1672,2719012579552367488,344.1931690015831,12.880681758965014,15.761240005493164,15.779343605041504,15.76184368133545,0.001155974574189403,0.004305448519498887,0.0035078235306633004,0.013,11428.783
1673,2719153725062290560,341.3710717616712,11.702395709464007,18.12430763244629,18.24483299255371,17.916629791259766,0.0013223452969712182,0.012869968024932564,0.015408677182063374,0.012,8222.426
1674,2720714898429962624,332.1250372055406,6.91351219560462,17.971996307373047,18.003385543823242,17.973722457885742,0.0016350486142650425,0.01311946849879012,0.024349155266711175,0.010,11481.536
1675,2728341828340472320,329.665180445355,11.542408904713321,18.03006935119629,18.00071907043457,18.192241668701172,0.001908616761050691,0.016999325290051395,0.02797844853740553,0.013,17378.008
1676,2728812178798401792,332.7737581267587,13.149394901580301,18.604642868041992,18.569602966308594,18.827009201049805,0.0021017150235466456,0.02871869062218274,0.03762969668552669,0.013,23173.946
1677,2730821059556738432,335.59594286148416,12.640150267293432,17.724342346191406,17.72330093383789,17.7879695892334,0.0013604271549013671,0.011633042430681256,0.017821537222012872,0.020,12764.388
1678,2730989658498251776,337.6554690591179,12.93928578859812,17.01850700378418,17.176570892333984,16.74930191040039,0.0008584794537053743,0.005533461291974962,0.008555419049598566,0.009,7464.488
1679,2731501687319341568,340.6296212731718,12.83440021395792,16.348846435546875,16.320009231567383,16.452260971069336,0.0008346305923366268,0.0029072857554808314,0.004091675051679215,0.013,14454.398
1680,2731890399039118720,340.29048042001847,13.837105805401265,17.912370681762695,17.976543426513672,17.857954025268555,0.0013845749188638157,0.012826493428671159,0.011450449546109876,0.013,10185.914
1681,2732334021916594432,341.2052779175532,14.481998631870466,17.175386428833008,17.195606231689453,17.202598571777344,0.0011591927983113286,0.0052046596878009745,0.007296141607035812,0.020,11534.533
1683,2733055335904034432,338.5790836043328,14.948304696746403,16.503765106201172,16.7698917388916,16.08944320678711,0.0006820774536980795,0.004678803038998118,0.004232387506745106,0.013,6123.504
1684,2734213564029411072,334.70227969459035,13.930221191939383,18.342716217041016,18.328475952148438,18.476945877075195,0.0020387483559872483,0.015190009239529999,0.03350697869633908,0.011,15523.870
1685,2734319087081051264,335.80795686261195,13.649106458469342,15.618855476379395,15.520201683044434,15.829282760620117,0.0007444596399625343,0.002757678206020359,0.004007803319960795,0.010,21877.616
1686,2734467619935257344,336.4068738082508,14.438971577827378,18.8530216217041,18.89454460144043,18.85338592529297,0.0031289176708402112,0.025315159637514833,0.04086845197520913,0.015,11508.004
1687,2734850353060588928,333.73150116948204,13.765568278114047,17.426057815551758,17.48724365234375,17.388986587524414,0.0013286214563028597,0.0076780139105170515,0.007792712967684818,0.011,10495.424
1688,2735175263041913088,332.4474306675097,14.497536196121649,15.512921333312988,15.664788246154785,15.243948936462402,0.00047239520350205914,0.003120580250248257,0.0025041129594865074,0.012,7516.229
1689,2739782629080048000,359.11523147764655,2.9513302575171614,15.758548736572266,15.592859268188477,16.08291244506836,0.0006121504267121255,0.0022684840539406535,0.002734682364238933,0.018,54701.596
1690,2740894540280319616,2.6712037042963352,4.0090662137325435,18.419092178344727,18.340166091918945,18.564239501953125,0.0013198334386315378,0.01280987636882149,0.02725898104474491,0.013,19230.917
1691,2741440172922171008,4.230878294479559,5.078250402645012,18.464168548583984,18.62611961364746,18.151580810546875,0.0014025911050797274,0.015562990752776049,0.014123697344041522,0.012,7177.943
1692,2743187709215714560,356.97439329840796,4.032926373312983,17.99515151977539,17.98215103149414,18.202552795410156,0.0010473695369974606,0.009126861084861052,0.028088866881483654,0.014,19453.601
1693,2745925531824832128,0.6798850472141158,7.648939921049786,17.69561195373535,17.657512664794922,17.86264419555664,0.0010758370571588092,0.006905871172722609,0.013755894922395555,0.014,17298.164
1694,2746124264255288832,358.71878741157536,6.53466777758833,17.305408477783203,17.303802490234375,17.362869262695312,0.0008422429087936261,0.005338776425112299,0.008343894969166599,0.014,12705.741
1695,2747700792130667008,5.459039612762483,6.577312856652833,17.563316345214844,17.548776626586914,17.669424057006836,0.0009558724583771999,0.005185408477550911,0.010086764432808877,0.009,14554.591
1696,2749569446502059648,8.638207601195289,8.16657977603093,18.088104248046875,18.151721954345703,17.987327575683594,0.0009175804272218282,0.010934984040594514,0.01657222581022549,0.010,9727.472
1698,2752063589846459264,1.9456417193124167,8.376645931202388,17.101890563964844,17.063817977905273,17.222265243530273,0.0007996350788612118,0.005317216724654713,0.006091021444895128,0.013,15240.528
1699,2756675044691990272,354.74247080795027,6.5917557170495185,15.594857215881348,15.54118824005127,15.729055404663086,0.0008609553995277512,0.0026714955473213864,0.00329206930848314,0.012,16255.488
1700,2757776888486791936,352.74826716042213,7.586888348388821,18.56528091430664,18.557113647460938,18.54950523376465,0.0017713829875881805,0.024902020990909643,0.03590985244841295,0.017,12647.363
1701,2758579291456412416,356.94274446692833,8.00110552493354,18.58890724182129,18.568878173828125,18.71309471130371,0.001428569535758351,0.015574632777342983,0.028294078792564615,0.014,19453.601
1702,2758796895975776128,356.6461386773686,8.46569076538173,18.074291229248047,18.103551864624023,18.088258743286133,0.0011890316855041512,0.013072088390425852,0.022263433686284036,0.013,11534.533
1703,2759588063311504768,355.8558873941805,8.62312927422697,17.271602630615234,17.485645294189453,16.916397094726562,0.0006659625215003494,0.009082002394091713,0.006384118090190219,0.014,6652.732
1704,2760718838005419648,351.8070931650578,7.480633506173926,19.624530792236328,19.833145141601562,19.12567710876465,0.0034923987196156204,0.04521468659987573,0.03468876745387101,0.011,5997.911
1705,2762071409106142080,350.42550153178746,9.673521677526987,19.231782913208008,19.72418975830078,18.552337646484375,0.0024266537812651675,0.055218350420063164,0.023764809035817968,0.014,4539.416
1706,2762972909857224192,354.4315754481277,9.905071380681168,18.26406478881836,18.40631866455078,18.03017807006836,0.0014683767767205505,0.015996688669373385,0.01827935891242463,0.018,7852.356
1707,2764044173484696960,355.53441883309466,12.804620929909623,18.282894134521484,18.283348083496094,18.364870071411133,0.0012630629658345544,0.009459696411268786,0.024137659851271497,0.013,13835.664
1708,2768116146078155648,3.8294099512753537,13.892446135866988,17.184938430786133,17.333406448364258,17.044723510742188,0.0007422099405122862,0.006326149998352679,0.010835455072522968,0.013,8511.380
1709,2768798118165795200,2.443687826324605,14.719540155949566,17.321434020996094,17.255720138549805,17.52130126953125,0.0010759777400222942,0.010808935196379307,0.013888016041719062,0.014,19952.623
1710,2769137317502936832,1.3443129336416766,15.451815968998012,17.780479431152344,17.757896423339844,17.876728057861328,0.001149313143441337,0.008927729792786025,0.014955459312981902,0.013,14223.288
1711,2769930207121379968,357.4740758393573,13.103781332777029,16.0622501373291,16.106433868408203,16.027685165405273,0.0008747445649905272,0.002361785600689982,0.004236177995594074,0.014,10543.869
1712,2772143386588638592,1.0691736301191688,15.529522995750437,16.949644088745117,16.862957000732422,17.14572525024414,0.000928378780986626,0.00497841627035037,0.006035965975528419,0.017,20796.967
1713,2772719285867897728,2.5442769471088527,16.965529446909986,18.380544662475586,18.47522735595703,18.34978485107422,0.001879128000442393,0.01656891669588554,0.02450478836166191,0.013,10115.795
1714,2772855182928578560,1.1810516704532077,16.871291999683304,15.636842727661133,15.521018981933594,15.878230094909668,0.0005016490740355539,0.002016408413429836,0.003801271083345393,0.014,24434.306
1715,2772926204507772544,0.8908653707876896,17.226466638236065,16.172597885131836,16.119638442993164,16.297319412231445,0.000925138040348516,0.0024986180651582835,0.003954533629208052,0.014,15739.829
1717,2777130011122558208,15.086150593720143,13.913499296334088,18.155094146728516,18.07187271118164,18.328227996826172,0.0017942284819862906,0.014381099306081838,0.03555134100341852,0.021,25176.769
1718,2779187098594016512,8.784510584397701,13.845739722966805,16.62886619567871,16.544836044311523,16.83016586303711,0.000642296766062981,0.0034369151335060075,0.004702422823602495,0.022,21577.444
1719,2779499355600731008,10.263081529342465,14.38018349927561,17.66262435913086,17.619264602661133,17.831836700439453,0.0008518658284130775,0.0056151007227841655,0.013150503111241362,0.015,18197.009
1720,2780091717490263424,7.440643331051242,14.704011854684902,18.165996551513672,18.200416564941406,18.121503829956055,0.0018166284214716905,0.011209858837418919,0.013655994459033193,0.014,10616.956
1721,2780524585769652736,8.612253936390069,15.299484018438061,16.78082847595215,16.98872947692871,16.437150955200195,0.0005029209387193555,0.004272685037470343,0.0034110399834845454,0.013,6745.280
1722,2780586635161919616,9.50494940202275,15.477006283806586,17.742820739746094,17.682071685791016,17.883134841918945,0.0010104453082089267,0.006602437817811634,0.02162464905693075,0.014,17338.040
1723,2782833933851277184,11.93818952416873,18.05999206571666,19.58058738708496,19.73000717163086,19.174774169921875,0.0027689275499040173,0.0393548138985312,0.08743622760126128,0.012,6729.767
1724,2783444265882515968,17.187976077987674,15.675824913223202,18.181917190551758,18.269426345825195,18.00633430480957,0.0016122537975285188,0.019329181793411355,0.017994169936250998,0.014,8749.838
1725,2783811330967210880,18.05447749262381,16.062447121840396,18.708518981933594,18.7901611328125,18.587411880493164,0.0020013140517621676,0.019544928548477992,0.027631936594693995,0.013,9332.543
1726,2784165820388332672,17.219772631057978,16.977278332325806,16.433547973632812,16.319377899169922,16.685867309570312,0.0008432361858943342,0.0043267274714442,0.005745781290832208,0.016,25234.808
1727,2788992130973584640,12.552013513913211,19.329988762288615,15.973884582519531,15.928462028503418,16.105052947998047,0.0009227780865963789,0.0028416387802422467,0.004856589510304602,0.014,15739.829
1728,2789398778477164672,12.796293301184514,20.52276052916191,15.383489608764648,15.300230979919434,15.565206527709961,0.0006935371149709202,0.0018665550778712821,0.002592777704348892,0.013,19319.683
1729,2790129094716125184,17.596913832119238,20.368051008253584,17.394521713256836,17.31568717956543,17.58564567565918,0.0008588075554533838,0.010422503792324941,0.011516315295327203,0.013,19952.623
1730,2790228909756105984,17.680575489370167,20.88742637044698,17.829011917114258,17.78955078125,17.983375549316406,0.0010244210967901102,0.01044792527695384,0.018364975305461072,0.013,16749.429
1731,2790454923820216960,17.405313618602413,21.52872624225452,18.647441864013672,18.647369384765625,18.759756088256836,0.0013939152033200447,0.01608942543624521,0.023237998841695837,0.015,14791.084
1732,2790760695426735872,18.617990150324538,21.886320154934022,18.02766227722168,17.911026000976562,18.258785247802734,0.0010247278296066935,0.009494031013136938,0.02271707081289166,0.009,25527.013
1733,2790884008232725632,17.767896364443494,22.07495380751955,17.475139617919922,17.579925537109375,17.29837417602539,0.0008499435494337875,0.008120589188091054,0.00936477874421243,0.009,8590.135
1734,2792345190466382720,5.615842270185858,15.322428389792362,17.280559539794922,17.168773651123047,17.552532196044922,0.0009843650343760147,0.0049879857915306105,0.010744178258007539,0.012,28510.183
1735,2794792913802958464,7.666303831728273,17.9877782387614,19.81062889099121,19.972200393676758,19.418750762939453,0.0031256036689607685,0.05441948776468369,0.04865441453832984,0.011,6745.280
1736,2796640299496323072,8.972804608955526,21.323146855106256,18.668132781982422,18.981426239013672,18.272825241088867,0.0014236175945852743,0.03661584790832745,0.036852721195958074,0.012,5997.911
1737,2802336212109700352,12.557409990013015,22.88324278159273,17.533987045288086,17.506114959716797,17.626249313354492,0.0010987713491298129,0.011095725521456845,0.009601756925046718,0.019,13995.873
1738,2804140583705710208,15.24838169158529,24.01674004438809,18.571796417236328,18.559343338012695,18.849958419799805,0.0018776642592196681,0.031734626082755416,0.045679388094930745,0.012,23659.197
1739,2804803241324557440,13.889378493505662,24.582953257208366,19.172319412231445,19.26890754699707,19.137287139892578,0.002733256932226864,0.027517589676102478,0.05566392753804541,0.013,10280.163
1740,2805143162216686336,12.327814447910542,25.5406764402732,18.378599166870117,18.316322326660156,18.5213623046875,0.0016866454926617788,0.01475713557688296,0.023702999263668225,0.015,18620.871
1741,2806216805256667008,8.89059735681985,24.04811137875656,18.524307250976562,18.424806594848633,18.710676193237305,0.001423721466434989,0.01739568537978255,0.029755181672267976,0.013,22908.677
1742,2806614205695008256,9.17371638938327,24.36795870236875,17.61579704284668,17.764244079589844,17.389484405517578,0.0008237640909688567,0.005429464620644501,0.008539653253058867,0.014,7852.356
1743,2806780850426323200,9.993631221186739,25.160394925363157,18.747352600097656,18.7613468170166,18.90081787109375,0.001643881861245121,0.020068719512342736,0.02921139290603405,0.015,15739.829
1744,2807026320692506240,7.888967090441264,24.399392227946574,17.423585891723633,17.367923736572266,17.235580444335938,0.0009188435701434407,0.01802863287731661,0.01766801412072978,0.019,9862.795
1745,2807599196315357440,9.180699537043218,25.684938385939418,18.229684829711914,18.16360092163086,18.40727424621582,0.0011723318056534099,0.012951584908667414,0.01953578340579391,0.013,19678.863
1746,2808033606487375744,11.702690435074157,25.15412598403985,18.409669876098633,18.391586303710938,18.521804809570312,0.0014224906647699682,0.014951524535419515,0.015307597719358525,0.015,15205.475
1747,2808315218902987008,10.94309473234486,25.819623682997108,18.46826171875,18.481082916259766,18.511886596679688,0.0014240092029578506,0.01453310656953039,0.02807287178188939,0.017,12502.590
1748,2809548596070952192,9.74358364437673,27.46155388568722,19.462743759155273,19.622875213623047,19.222856521606445,0.00307402173732333,0.04195586828688836,0.052739471234522405,0.011,7691.304
1749,2810585920868186240,348.09069571852314,10.784429459994456,13.040103912353516,12.868510246276855,13.382888793945312,0.0007299454118219362,0.001718169306477023,0.0007630949656963116,0.018,47643.099
1750,2811363550466857344,350.13132976816684,12.970888218755801,16.287696838378906,16.26913070678711,16.353925704956055,0.0008224826383454666,0.0034809774236816264,0.004914796381392818,0.013,13335.214
1751,2811882073278282496,347.1458120717158,12.76126470789576,15.164113998413086,15.078490257263184,15.344050407409668,0.0005696624721920023,0.0016050950591691127,0.0022630927296426262,0.013,19364.220
1752,2813214951954030592,353.7551007686511,14.118227872453668,18.175933837890625,18.13390350341797,18.42040252685547,0.0011190672273228685,0.010078070771689327,0.02584619270484055,0.015,27164.393
1753,2813447365520332672,351.8667076191714,14.737895736559347,17.742055892944336,17.87226104736328,17.54241943359375,0.0009089413646845872,0.00752736311211835,0.00865475105710318,0.014,8184.648
1754,2814532063804525824,351.30026397399604,15.797570723076035,18.189964294433594,18.123674392700195,18.424388885498047,0.0012964159561081653,0.010922218289328735,0.016984450699792805,0.010,23988.329
1755,2814942392095501952,347.12751177873537,13.323293485833638,15.38411808013916,15.367194175720215,15.440643310546875,0.0007592162550190551,0.0016510747287507633,0.0024388850367222828,0.013,13031.668
1756,2822108489193676544,358.9177355707656,18.689959248764698,19.4832706451416,19.56727409362793,19.389537811279297,0.0026372583700866427,0.04805683281446458,0.04963549571782094,0.013,10046.158
1757,2825795087259417984,351.1464904818655,20.942670031114453,15.562886238098145,15.561338424682617,15.611872673034668,0.0007264134442256695,0.0018864645758249394,0.0014700312007430501,0.013,12589.254
1758,2836176779127265792,341.6885421182007,21.329605702058863,16.445276260375977,16.34566879272461,16.667654037475586,0.0006694360633367764,0.0021624327433763463,0.005056721253698412,0.014,22594.358
1759,2836507663407798912,340.80843886788495,22.024624444112348,16.461061477661133,16.327564239501953,16.7275390625,0.0007245748296092219,0.003214923828749046,0.004582912174618599,0.015,28575.905
1760,2836609093355562496,342.27564454271646,22.60915122984419,14.370399475097656,14.416492462158203,14.30101490020752,0.0005670668117627146,0.0010909854845695312,0.0011269959273196314,0.008,10351.422
1761,2836801091277289216,342.5821345635101,22.767000082201704,17.613554000854492,17.69707489013672,17.539710998535156,0.0010829670249929248,0.008938769406968413,0.013231686810960363,0.013,9772.372
1762,2836877133674221824,343.8069437509575,23.162211409645327,17.97109031677246,17.866987228393555,18.22460174560547,0.0011927799520175483,0.009656448645195055,0.01896363775432921,0.017,52119.471
1763,2838432044981604992,347.8373282104644,21.248789459367337,18.331912994384766,18.514375686645508,17.819110870361328,0.0017431767019135387,0.02872061534406304,0.03953189307287975,0.013,6067.363
1764,2838522308011846656,347.02892371452754,21.67323414288362,19.132450103759766,19.358264923095703,18.953392028808594,0.0026239353042204544,0.03110271161570825,0.06370165061299796,0.010,7655.966
1765,2838577287889598336,348.35225535274037,21.90980709110441,17.315914154052734,17.252948760986328,17.493785858154297,0.0006645788925659743,0.004902713069687338,0.0095092995410886,0.014,18663.797
1766,2838693320724356736,346.52154649289685,21.606860149409602,16.860347747802734,16.823123931884766,16.974193572998047,0.0008099919018909566,0.004589259592163423,0.00837047749871888,0.016,14893.611
1767,2841283151645302272,351.30186556659004,25.189284608203657,17.133392333984375,17.17198371887207,16.942825317382812,0.0007418359935236182,0.0059986531619141345,0.012589437242644599,0.016,9036.495
