teff,logg,Gaia_G_mag,Gaia_BP_mag,Gaia_RP_mag,SDSS_u_mag,SDSS_g_mag,SDSS_r_mag,SDSS_i_mag,SDSS_z_mag,Gaia_G,Gaia_BP,Gaia_RP,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z
46452.91800481856,8.9385159,11.08584528318789,10.913285239974396,11.412488177787203,10.425428699837173,10.840356705059115,11.362101030971782,11.72173411452248,12.087538518883488,39256592.533520326,75346503.42227891,14487156.325697472,106191482.58314915,107134800.2717884,30546731.656019777,12250463.12669114,5279974.834671555
46100.96327,8.9388549,11.104550640560065,10.93297878259722,11.428973483264256,10.448907199617127,10.86003263740473,11.379716659592427,11.738218063999534,12.10315881072564,38616688.84818199,74050886.41342986,14280177.309544517,104002279.9144407,105294277.0277807,30078977.85381661,12075454.984077137,5208687.609980536
45751.9912,8.9391956,11.123067115894198,10.952475105335918,11.445289055528281,10.472155121875613,10.879511684834863,11.397153030890248,11.754532273463557,12.118616849105752,37992580.23827637,72788384.25,14077894.867076518,101876505.01994844,103500749.5,29622306.554274704,11904417.951600937,5138962.431187616
45406.70626843657,8.9395385,11.141430848331186,10.971808378779567,11.461475463309174,10.495199082295883,10.898828050836403,11.414448465250178,11.77071730964445,12.133954922410261,37385064.98,71560540.67158985,13880592.289248096,99816260.84,101756413.56582513,29177329.627967626,11737591.61677711,5070900.125622053
45065.99871702418,8.9398844,11.159560857801642,10.990895136593972,11.47745732273115,10.517946068349003,10.91789831063595,11.43152473963667,11.786697785466425,12.149099818493985,36795195.65,70369406.88439417,13688637.87726909,97824465.35930435,100064186.33770654,28744847.738826368,11575287.46584174,5004631.199009715
44730.11348244479,8.9402306,11.175683981208469,11.007812481111262,11.491704749213667,10.537920236196523,10.934853553650598,11.44670212612349,11.800943827148945,12.162643131378555,36281646.26,69336524.73609889,13520924.311343879,96117603.37490445,98592002.72572145,28368356.46727942,11433481.30979981,4946521.161882699
44399.79858622582,8.9405775,11.19116664132887,11.024040236813981,11.505400933694492,10.557021342827984,10.95113174472193,11.46127691974511,11.814638624029765,12.17567591086694,35797571.405219294,68364495.19923358,13362494.861040814,94519656.37890516,97205324.75300068,28013276.08,11299525.608221931,4891548.939001411
44000.23540451355,8.9409261,11.209670027697065,11.043444166602121,11.521743890081439,10.579900341619215,10.970596871526233,11.478681639224693,11.830980186016713,12.191216952090464,35220669.51183431,67206988.77383627,13173335.91732501,92622379.15107211,95554116.77053435,27589727.51804894,11139584.281324763,4825867.395
43600.05127,8.9412743,11.228200982035244,11.062876834008144,11.538111064513444,10.602813030110166,10.990091053378265,11.49611199317685,11.847345967648721,12.20678097266093,34652195.87694912,66067352.73741693,12986569.131867941,90760398.08634606,93928473.63149951,27171949.882552605,10981665.37741877,4760968.533
43209.77451462818,8.9416216,11.246294806780536,11.081849884047934,11.554094616359528,10.625179525527223,11.009124320745428,11.513132270221075,11.863328130294807,12.221981192588782,34106637.34712175,64974561.615483925,12806978.595444102,88980628.00598952,92369720.75064075,26770616.134055473,10829814.399352824,4698518.008677492
42830.38714365899,8.9419695,11.263908182005153,11.10031780926419,11.56965651658091,10.64694580288483,11.02765100886037,11.529701866982485,11.878888638916187,12.236781534868229,33584536.857602865,63929601.62996505,12634781.442897672,87284025.18035689,90879256.57881181,26386168.91438427,10684215.044387354,4638596.213588253
42461.46753610635,8.9423156,11.281059699134415,11.118300142332627,11.584813099029388,10.668135076983338,11.045690701847759,11.545838217613158,11.894043836964661,12.25119751,33084509.838671185,62929606.046091035,12469557.692738371,85665312.66,89452984.84,26017630.77,10544512.097451854,4581061.555268376
42104.159285041555,8.9426615,11.297698908486677,11.13574388458985,11.599520076625897,10.68868442890496,11.063190218202575,11.561494035015055,11.908749430961176,12.26518710319598,32607320.09985026,61976008.41469881,12311595.65591919,84126214.95,88092942.34130211,25665604.933538914,10410949.447176894,4526019.030385582
41711.038229037746,8.9430049,11.315918930760445,11.154848649620588,11.615614497997248,10.711205667084846,11.082356478210754,11.578631821165777,11.924842478732527,12.280492535255325,32090266.35095586,60943574.019825526,12140114.951633448,82464888.84297104,86620529.79175134,25283815.60202078,10265954.672085201,4466223.235735804
41288.77519510593,8.9433482,11.335425342258315,11.17530502,11.632837942711884,10.735331341814064,11.10287906739006,11.596975503656932,11.942064550247164,12.296868707502096,31544025.783349358,59853800.70603669,11958584.674583487,80717029.31674106,85066421.14332205,24880064.57302601,10112461.370517747,4402874.633589432
40881.79912821365,8.9436881,11.35422107499014,11.195016144680604,11.649433285482491,10.758578469628976,11.122654261882428,11.614650387921674,11.958658533417772,12.312647378938923,31026364.17,58821939.934333846,11786197.266330956,79067567.6,83594969.53,24497039.882544126,9966698.991189491,4342670.823078792
40490.48697353416,8.9440264,11.372361708382716,11.214036779183608,11.665458126839798,10.780998557802487,11.141736750846231,11.631713108451276,11.974682021575074,12.327886889586868,30536641.108667653,57846584.57778235,11622790.283311326,77513433.71493818,82204157.14625143,24134324.82326289,9828530.267345775,4285561.572119617
40114.27985422751,8.9443601,11.389799678697479,11.23232061660245,11.680861909110305,10.802550194930564,11.160080287847336,11.648114575473585,11.990084469045584,12.342535588018762,30073113.695475195,56924143.72659162,11467828.99199186,76048147.68912154,80888854.52857573,23790681.681106325,9697502.937659526,4231365.8741274895
39753.099892114675,8.9446915,11.406758640209386,11.250058517774388,11.695747018911309,10.823652613254463,11.177960733828332,11.664017939885728,12.005064391951294,12.356791825400247,29629700.266029403,56044602.42120439,11320343.648227919,74641458.95676868,79628576.78645208,23462699.965074826,9571949.469,4179367.207461215
39346.671549207385,8.9450196,11.425798071151107,11.269956646971806,11.712389784165467,10.847455028479377,11.198063389597202,11.68183808579873,12.021864529807026,12.372777794170165,29135977.783538926,55067156.63133141,11156311.09695132,73076420.30860357,78225077.62,23097662.974572662,9431884.06,4121300.2438099096
38928.171061060166,8.9453447,11.445416207308897,11.290458406251188,11.729539638339672,10.87197656374146,11.218775699520661,11.700200720492075,12.039177012080005,12.389251975066847,28636177.028472938,54078500.94485445,10989890.625988252,71499227.01859881,76805757.10458714,22727710.14194652,9289795.556049615,4062349.4381924057
38527.87001276831,8.9456646,11.46418204403318,11.310068939951059,11.745943924853208,10.895431493079109,11.238587663344674,11.717765654071485,12.05573735423868,12.405010435528943,28166121.855331596,53149450.763262875,10833031.490943443,70022518.16330315,75472257.20819175,22379380.406326685,9155885.850359568,4006749.9846273633
38145.91177569039,8.9459818,11.48212529210392,11.328817704769577,11.761633217375099,10.917847923823487,11.25752867608173,11.734563027430994,12.071576025605495,12.420083921621597,27724787.192670263,52277852.82037749,10685448.494960122,68641951.06172723,74221444.19760592,22051979.286554318,9029908.875,3954406.5444203983
37781.13494633691,8.946294,11.499407272473098,11.347063867634086,11.776847986677952,10.939705674009792,11.275849043634087,11.750836601105798,12.086738554486397,12.434539156776937,27306090.739454314,51442655.199591644,10544134.752130233,67321009.41,73030681.51645555,21739134.338686854,8910918.181,3904840.706594448
37427.34324,8.9466032,11.516322246555614,11.365040216847593,11.79181339595365,10.961255114070852,11.293826629647594,11.766829448568238,12.101527067906929,12.448656497321057,26903713.81201268,50635083.66376343,10407429.529043116,66046458.96638456,71884128.87784797,21436989.854419075,8796820.814369354,3857225.959201412
37008.54405948289,8.9469088,11.536161986165826,11.386136353987379,11.809346072892982,10.986580917269738,11.314923989187374,11.785578071143274,12.11885035,12.465185073012947,26435081.68666381,49695537.82895179,10247896.396504477,64568921.88118383,70550222.60254562,21084760.460310675,8663647.084209202,3801613.5656295572
36609.85425965673,8.947209,11.55508577094735,11.40625620816838,11.826073461375465,11.010726767045298,11.335045044168382,11.803463632228933,12.135378388840568,12.480956035392161,25996541.078099914,48817313.768136635,10098298.300967231,63193094.05693978,69303376.00912052,20754815.245186705,8538743.351249747,3749419.281866474
36230.80636950386,8.9475056,11.573078674330958,11.425386255222445,11.84197804216323,11.033683891349572,11.354176277622447,11.820469944738484,12.151093445683259,12.495950781203224,25586355.73639943,47996756.17236584,9958097.879771208,61912279.977102906,68138399.03798185,20445906.68151888,8421665.059546767,3700463.609389563
35870.381859596935,8.9477976,11.590360392696695,11.443735714361882,11.857144303584075,11.055750198254092,11.37259171383208,11.836762728675485,12.166144303919353,12.510289153747244,25199148.787313245,47223941.001152195,9826526.067136277,60707227.522999376,67037201.35189881,20154841.40479688,8311276.7949491115,3654356.5040998817
35527.11976217914,8.9480841,11.607086180455665,11.461455721162851,11.87163544970983,11.077142153578455,11.390484497681763,11.85245988,12.180635450045104,12.52405591642791,24830517.85189221,46490524.54262712,9702726.137540966,59562626.24381663,65985571.58442786,19878826.692901462,8206566.8013021555,3610725.1363865174
35150.458961492135,8.9483671,11.625331979748502,11.480792874329047,11.88742956,11.100508106209261,11.410011113248302,11.869576825032976,12.196429558133474,12.539055810386209,24432238.404028967,45698861.97804348,9568677.783433646,58331515.18547666,64850620.66378623,19580319.22798732,8093188.6891105715,3563446.738
34759.21822,8.9486451,11.644293303910432,11.500888208811018,11.903844481120116,11.124787556337344,11.430303180102582,11.887365538961054,12.212844481455393,12.55464631630508,24025317.649512615,44890832.75247027,9431404.501034716,57079727.10045919,63692415.67,19275013.595450882,7977082.932226215,3514993.1265646657
34388.32321432673,8.9489187,11.662233611003836,11.519903988270075,11.919370687496963,11.147768875407143,11.44950550146291,11.90419425544682,12.228370687832241,12.569391331234831,23645824.836796887,44138015.48308707,9303092.552769177,55917894.838862374,62613538.047311515,18989986.631824326,7868556.672707058,3469668.047832825
34036.116382011984,8.9491871,11.679339105982095,11.538031175592273,11.93418361726517,11.169660869974646,11.467809865801264,11.920244203528128,12.243183617600447,12.58346277198541,23291010.609465253,43434816.47753032,9182865.700435631,54836544.26929077,61605936.25465405,18723228.732003137,7766868.788188872,3427168.1531298095
33701.63727133976,8.949452,11.69538614,11.555079038297784,11.947904179011182,11.190283132611476,11.485145045748027,11.935139680561491,12.256904179346456,12.596241446103619,22963132.576102663,42783908.83732321,9073014.867,53837240.03094051,60666662.66078461,18479242.577587523,7673956.941888202,3389109.1678380873
33368.98525220084,8.9497125,11.711324233836368,11.572016128079767,11.961510580601775,11.210774460654108,11.502382528519306,11.949914532219072,12.270510580937053,12.608882150666638,22642146.171291508,42147063.11129162,8965422.385,52862530.61672525,59747096.47102897,18240465.57043175,7582955.209,3351899.353379814
32988.760657219995,8.9499695,11.729446501771907,11.591280097800247,11.97696819237245,11.234101091245126,11.521990029523149,11.966707042072176,12.285968192707724,12.623235781963988,22280783.296347056,41430817.406493306,8844015.245451137,51770107.831247054,58713176.39633984,17971349.37572414,7480269.037,3309872.6883664713
32628.04104773396,8.9502221,11.746634878593927,11.609551643850722,11.991628500728062,11.256225942897565,11.540587904731925,11.982633910660994,12.30062850106334,12.63684832194232,21943323.494524095,40762628.888880074,8730370.222,50754719.34047889,57748901.57352938,17719735.767683122,7384148.064423371,3270495.643745413
32286.428027848637,8.9504703,11.762944189098839,11.626886786215291,12.005543541693779,11.277209375851651,11.558232493976025,11.997748568396307,12.314543542029057,12.649770689988745,21628482.702549595,40139827.35309589,8624104.625,49811592.84046978,56850365.929071695,17484722.76222662,7294268.611,3233642.468100517
31962.298270438772,8.9507132,11.7783223,11.643241974373694,12.018630978618095,11.296972468631306,11.574866530838474,12.011993196736338,12.32763097895337,12.661927302298981,21336454.39436852,39562239.48031972,8525630.067993429,48940977.01666686,56017934.61261488,17266660.17613293,7210978.820217523,3199460.8295780285
31654.68528013806,8.9509523,11.791995300604272,11.657868927749432,12.029994012605306,11.314451716290831,11.589649203509358,12.024590508284758,12.338994012940583,12.672489233620082,21080747.338477083,39053776.60758515,8441394.992,48185224.58106006,55290048.99390142,17076637.866298832,7139732.784256478,3170187.699614895
31301.777496023595,8.9511878,11.807593953419072,11.67456153568402,12.04294303103925,11.334416769584791,11.606520149336006,12.038954925855155,12.351943031374525,12.684519808826291,20791199.994914517,38478577.516761206,8345793.390383857,47332656.575145535,54466768.63007819,16861244.10024339,7058872.9391273325,3136936.7385492707
30953.017981074652,8.951419,11.82301366881555,11.69106201773925,12.055744275673613,11.354150303616278,11.623196860748712,12.053154907749311,12.364744276008887,12.696413741759374,20509012.340986837,37918564.904469326,8252398.810105931,46505095.779213876,53665354.49335304,16651091.201100951,6979879.793173754,3104425.6559456633
30622.31361803716,8.9516455,11.83766279243837,11.706735668256572,12.06791039857365,11.372888474817108,11.639037675447552,12.066647472101499,12.376910398908924,12.707719783946429,20245021.209780827,37395175.11188938,8164825.319155508,45733918.53296285,52916463.97758107,16454277.331256105,6905810.125193848,3073915.934111954
30308.469069862313,8.9518675,11.851556008440534,11.721600906455935,12.079447116464499,11.390660899608074,11.654061611921003,12.079443120185049,12.388447116799776,12.718440513914166,19997678.153244235,36905245.676751524,8082595.3257781295,45014047.89320705,52215551.08620197,16269686.269713236,6836259.988030679,3045245.5621885755
30010.967739849464,8.9520859,11.864751929737551,11.735717975499234,12.090409156986421,11.407532675890216,11.668329178829307,12.091598660427021,12.399409157321696,12.728629283754813,19766049.82535083,36446846.10178623,8005430.637820771,44342281.83711716,51559835.01493791,16096655.232866367,6770994.086731736,3018321.455
29696.960409995467,8.9523009,11.87729162720123,11.749200745971242,12.10093014113554,11.42389388425004,11.682180011624075,12.103436932758386,12.409930141470815,12.738269637628354,19548918.754655562,36015179.16977307,7932225.285060577,43701092.03069381,50931905.049870245,15930120.764496839,6709076.991564562,2993147.259739452
29358.644489029033,8.9525119,11.890668196482535,11.763592263015449,12.112146266579588,11.441385812738678,11.696975540744981,12.116073706042032,12.421146266914862,12.748533979465234,19318629.62224084,35557660.18,7854395.976979838,43022903.89695576,50266183.39265369,15753191.814731944,6643248.954494341,2966378.3974778773
29038.28744919729,8.9527196,11.903394792070308,11.777279929722717,12.122828120332798,11.45800843840222,11.71104527968987,12.128100364752356,12.431828120668072,12.758313984896738,19103129.48599521,35129902.93939951,7781420.633839551,42390594.91820334,49644010.32404296,15587509.783464843,6581526.401488173,2941259.8121732334
28734.391193205676,8.9529237,11.914869672669829,11.78945091,12.132414309509576,11.472647132563187,11.72347819389021,12.138646220329958,12.441414309844854,12.767209686776502,18910554.973912552,34753477.435503714,7716389.1867940435,41841162.38477387,49100215.56020109,15443584.33441045,6526522.796645672,2918534.3923374168
28446.052025999503,8.9531249,11.92573994355822,11.800951704972928,12.141499890647516,11.486445792270864,11.735214287080225,12.148599233369517,12.45049989098279,12.775663130032811,18730980.53079782,34403473.55004149,7655688.208475753,41332209.65282952,48595192.61858961,15309860.912157943,6475181.903,2897262.0949263414
28165.98865374982,8.9533223,11.936310639272415,11.812134380890578,12.150337563069245,11.499860289566511,11.746625962511162,12.158279464707993,12.45933756340452,12.783887243051078,18558233.24060708,34066978.58322776,7597200.064053585,40843901.408862054,48109742.477128185,15181110.701055886,6425712.623927985,2876752.729479278
27838.76724780708,8.953517,11.94801997847897,11.824558354311437,12.160183836389924,11.514792191338879,11.759347723063632,12.169139716974582,12.469183836725202,12.793047302885538,18367190.521686222,33694100.43556131,7531906.010062852,40303642.36445476,47570111.124922685,15036587.44333779,6370486.906103197,2853831.635
27528.845600928427,8.9537108,11.958626104842642,11.835840807881622,12.169183095406444,11.528350087462732,11.770941648680695,12.179128325644497,12.478183095741722,12.801425943408303,18196596.286324784,33360362.729522794,7473001.470402356,39820895.05564256,47085422.872127645,14905402.91693748,6320665.44,2833131.75
27235.16432757737,8.9539091,11.968734591540805,11.846589634343626,12.177769405320717,11.541253498472468,11.781985742816051,12.188651829395962,12.486769405655995,12.80942409757587,18036459.758300338,33047283.455339238,7417628.451275459,39368982.00602167,46630854.02996966,14782192.403210023,6273830.934700487,2813662.752756311
26956.59290331874,8.954103,11.978184551897211,11.85663057306851,12.18577595939174,11.553285627776592,11.792271366090574,12.197503566607168,12.494775959727018,12.816872733198377,17887979.097387068,32757394.85836942,7366351.187733401,38952137.89877622,46211395.74224203,14668581.613280889,6230460.619731203,2795648.4144549957
26692.30016427941,8.9542927,11.98652521948059,11.865450021037226,12.192747634587182,11.563729255272285,11.801140619152033,12.205053632373428,12.501747634922456,12.823315064115743,17758857.358947527,32506602.73948142,7322405.187144552,38596138.42,45855495.63487492,14573306.619923342,6193291.087749199,2780325.4032950415
26390.827014239316,8.9544817,11.995973545887875,11.875445124184527,12.20063469,11.575578026879892,11.811191891859398,12.213599807330592,12.509634694019478,12.830598420912679,17612691.867634762,32222823.419896904,7272587.952912646,38193934.193542264,45452830.32359928,14465374.485912047,6151155.665726005,2762945.5986079997
26090.89638017251,8.9546678,12.005374349850609,11.885390368021802,12.208482656283007,11.587367109915157,11.82119255709026,12.222103052591123,12.517482656618288,12.837845777843356,17468495.649914764,31942991.380043607,7223370.440036146,37798002.78683721,45055805.25981589,14358810.82086366,6109527.488089138,2745765.7380986414
25806.85015,8.9548509,12.013787180677436,11.894195809098601,12.215653388465245,11.597883056922814,11.830173480383529,12.229859091771338,12.524618506632397,12.844605952844073,17340670.20927079,31697784.819499746,7178721.411126756,37448806.30227906,44702714.08441024,14262365.537320482,6071958.409385474,2729825.6902731387
25537.47767628755,8.95503,12.021610625141124,11.902336225980422,12.222400775846273,11.607629679028628,11.83853566978855,12.237145940493699,12.53131757766596,12.85103493500697,17223708.686650407,31474795.46513665,7137371.711813243,37130389.11689683,44379171.10706404,14173169.924381914,6037252.363,2714897.853672161
25282.03335708768,8.9552054,12.029016236882029,11.910042026039271,12.22878601351038,11.616858322602674,11.846452170167854,12.244042768396206,12.537657369731328,12.857118581153138,17113545.96557198,31264837.48030079,7098389.058944561,36831009.45,44074578.24813078,14089119.14447143,6004529.630838058,2700819.836254533
25008.290181370507,8.9553777,12.036885631425054,11.91823283993584,12.235561813750536,11.62668194675355,11.854869051062312,12.251366744187795,12.544384804593655,12.863571583639747,16996254.533061817,31041366.28498363,7056843.035065779,36512801.06208351,43750436.60375985,13999587.198842792,5969651.754760502,2685810.653676876
24718.55049651338,8.9555479,12.04701750039381,11.92916742161837,12.24430468016227,11.63957684076281,11.86586184890427,12.260921176186837,12.553176916183443,12.871741781155297,16845198.22103338,30742745.00046693,7003077.910412909,36096312.70433002,43327229.46716265,13882545.455499532,5923901.098772441,2666754.030590811
24482.79522,8.9556904,12.055314774371897,11.938129196971708,12.251465942206782,11.65013929860806,11.874866388719859,12.268748649606593,12.560380372690204,12.878431532641475,16722592.84309241,30500315.53,6959384.840125891,35758908.73091544,42983868.89558109,13787467.902688969,5886712.369233436,2651266.956975369
24252.862244748994,8.9558327,12.063381147927828,11.946843903364076,12.258424116981086,11.66041523932725,11.883622561193583,12.27635686481733,12.567379444345871,12.884929841470584,16603851.75362214,30265665.679656744,6917025.291,35432815.37045609,42651549.62818857,13695346.01002042,5850661.451092778,2636245.894595732
24025.641918452566,8.9559766,12.07139444310538,11.955498126327754,12.265342043719912,11.670612364182247,11.892317517350023,12.283917446142286,12.574337528677457,12.89139332755682,16487316.52356635,30035508.42162157,6875410.601334732,35113430.23699166,42325615.15043661,13604895.900712116,5815247.203924278,2621482.5340091637
23801.20801757998,8.9561215,12.082569479972198,11.967341369919458,12.27503731287126,11.684541189297581,11.904329757125874,12.29448145280094,12.583838521224115,12.900311926493584,16323994.210595246,29719682.233394995,6816587.33,34677533.42495923,41874039.08,13477709.510116326,5766526.011154611,2600914.0467043202
23676.799692432734,8.9561925,12.088978806849278,11.974123637771976,12.280597809086201,11.692520361173793,11.91121497368965,12.300540150316467,12.58927460911391,12.905418276635723,16230651.253212916,29539592.459691845,6782909.918709341,34429425.43,41616352.39195691,13404970.343200967,5738693.963689398,2589146.9795403136
23567.68907748803,8.956252,12.094586779979808,11.980058704747345,12.285461262475176,11.69950540717249,11.917240372716906,12.305840522165221,12.594028951887937,12.909883320691032,16149212.798871065,29382522.19,6753505.6633434305,34213252.06733764,41391622.73928505,13341489.203677962,5714390.673459075,2578869.0359378383
23466.590780231138,8.9563079,12.099794154650446,11.98556915070975,12.289978744787945,11.70598879,11.922834568453638,12.310762844867021,12.598445335903456,12.914031554060642,16074112.802182047,29237719.736886367,6726371.962736904,34014149.03,41184460.289376676,13282933.069781933,5691961.829023466,2569381.5345715405
23365.979966355513,8.9563641,12.104977582068544,11.99105418576948,12.29447556237218,11.712442123733565,11.928402998063978,12.315662555306753,12.60284154267381,12.918160810515888,15999715.084367393,29094312.081944793,6699474.848108705,33817140.58868173,40979307.53557757,13224909.48851836,5669726.433697582,2559973.7042633807
23266.121943070328,8.9564209,12.110123747966203,11.99649969853699,12.298940212148615,11.718848737450372,11.933931333212996,12.320527091576334,12.607206334426962,12.922260553882744,15926208.419553041,28952661.98627837,6672883.048108175,33622720.44802329,40776682.871872544,13167566.068020899,5647741.3624617895,2550669.676885083
23166.63733482403,8.9564782,12.115251671909991,12.001925847105522,12.303389123826726,11.725232450917279,11.939440044797731,12.32537440008743,12.611555761496827,12.926345828711952,15853305.963452406,28812215.66,6646493.2,33430123.461966168,40575793.82669035,13110679.439038495,5625921.206396541,2541433.3543793196
23067.843693915376,8.9565361,12.12030879942685,12.007279123945102,12.307771910278147,11.731536687724107,11.944875364057301,12.330152824302482,12.615839754307336,12.930367406241585,15781233.842633724,28673407.763058297,6620387.5746866865,33239941.478203554,40377261.65119105,13054426.394893594,5604334.039430054,2532293.6101434347
22969.365578343262,8.9565941,12.125807305723225,12.013103467009849,12.31253159592831,11.738370301058517,11.950786854231506,12.335362836399678,12.620536915122159,12.93478693986334,15703634.39724405,28523853.465136256,6592318.228627018,33035845.643655013,40163438.71482982,12993687.333263064,5580893.972446336,2522347.2113466184
22871.729181151888,8.9566523,12.132182720710667,12.019869194786057,12.318028283341032,11.746271260558373,11.957650684004903,12.341428885674226,12.626050524656208,12.939990252484488,15613800.886679975,28350487.593555834,6559913.546443671,32800742.249775752,39915721.545949034,12923037.943741534,5553374.413236272,2510626.8595646285
22772.252990397024,8.9567115,12.138675838193022,12.026759980231434,12.323626115106597,11.75431877,11.964641419241039,12.347606853858514,12.631665550747572,12.945289182077785,15522798.528329542,28174930.241544284,6527060.137434838,32562916.830496263,39664896.11806557,12851447.996810395,5525474.455987276,2498740.925379459
22669.711853412682,8.9567733,12.14540145212447,12.03389551151082,12.329428858805187,11.762646725042792,11.97187998605741,12.354007665018205,12.637485968206967,12.950783807965422,15429543.228180405,27995094.07576404,6493364.927709955,32319557.870380938,39407981.335339025,12778063.236532047,5496860.339695389,2486547.0075455154
22566.853003779157,8.9568359,12.152111017350329,12.041016261735209,12.335212694384339,11.770963673993712,11.979104095931433,12.360391477960626,12.643287480320655,12.956258566195679,15336557.363029871,27815845.860493463,6459738.190198671,32077260.520728692,39151930.83198859,12704867.724164087,5468305.102709061,2474374.3812132194
22462.28845270897,8.9569005,12.158929741614072,12.048252985803236,12.34109033768845,11.779416500685999,11.986445901350526,12.36687911057687,12.649183038419059,12.96182199904658,15242599.45886237,27634793.60367455,6425730.443932169,31832795.88590995,38893328.025202096,12630883.765484415,5439427.073674455,2462060.2766795824
22336.082240513988,8.9569674,12.167166969639023,12.056994771076962,12.348191709803647,11.789626656837715,11.995314428036448,12.374716675131058,12.65630599056843,12.968544217325189,15129948.741670763,27417813.729347844,6384917.127160713,31540170.19257429,38583445.38155546,12542150.944148516,5404770.881248371,2447276.8629024057
22228.236046197257,8.9570237,12.174196286430906,12.064455247446116,12.354250410846682,11.798342030724015,12.002883200999918,12.381404513932665,12.662383081418788,12.974278929385271,15034340.526415132,27233739.804637413,6350244.354738574,31292231.586576737,38320586.711976595,12466815.734318424,5375329.667022302,2434713.5472404505
22124.731045746285,8.9570784,12.180912185506067,12.071584947723082,12.360034764917781,11.806676181128484,12.010116843877338,12.38779273406752,12.668185037028849,12.979752330855025,14943145.16092715,27058230.73871334,6317142.703068554,31056096.514132258,38069983.16867542,12394934.741142249,5347223.224307145,2422715.979822119
22021.96154843708,8.9571334,12.187618093644843,12.078701713851096,12.365815747580776,11.814988903311075,12.017336819502656,12.394173344757803,12.67398345,12.985224565026087,14853141.27197666,26885080.99317268,6284445.355064214,30823392.641897824,37822771.95660139,12323970.781686477,5319460.759292671,2410861.546045268
21919.87130455355,8.9571889,12.195336441554167,12.086894607841023,12.372548876190079,11.82426453668217,12.025645969326844,12.401435786467308,12.680706399334978,12.991637257313362,14749919.030332098,26686575.980282787,6246437.033904653,30565313.09799201,37539489.12445342,12243465.082176931,5287338.228704553,2396987.9823775114
21818.40505017353,8.9572437,12.203296303397812,12.095344246034331,12.379511411212162,11.833761536063756,12.034214847896772,12.408906310361294,12.687651379434824,12.99827761945007,14644156.421748092,26483273.619386196,6207346.947866067,30303215.670984194,37249416.51,12161154.474919533,5254335.120017794,2382694.5937551577
21714.258318330278,8.9572993,12.21146284686467,12.104013552593713,12.386654235527278,11.843505804674951,12.043006494154685,12.416570535535627,12.694776233183248,13.00508981060296,14536384.883134713,26276203.493372586,6167477.332612176,30036524.60386318,36954002.79325274,12077242.498887414,5220673.082264622,2368111.6512216907
21608.66815134422,8.9573565,12.219704119705785,12.11276460191031,12.39385755225798,11.853346587580305,12.051881536797719,12.424302489501258,12.701961375554504,13.01195795367326,14427926.14435543,26067909.41256778,6127315.479569742,29768528.96,36656878.20388763,11992756.37316954,5186763.5234929565,2353417.2024191213
21503.690466771237,8.9574137,12.22793516207896,12.12150251,12.40105661069337,11.863167800130018,12.06074267407833,12.432027122759514,12.709142412281945,13.018823828546985,14320895.381835533,25862453.214187384,6087644.692597748,29504453.01,36363836.81392273,11909343.905065587,5153267.797139008,2338897.836769557
21397.15338901771,8.9574723,12.23628656205926,12.13036836,12.408360646668708,11.873132919049198,12.069733530925156,12.43986454732362,12.716428207084714,13.025789777716493,14213083.079289109,25655593.32547425,6047646.043608876,29238844.290622953,36068828.75479881,11825283.169438817,5119494.448280142,2324253.8286987063
21290.065619120713,8.9575314,12.24468065369534,12.139279600322745,12.415701909563541,11.88314901219145,12.078770385580615,12.447741958267933,12.723751184621822,13.03279125554391,14105527.904320028,25449324.02,6007704.267894565,28974266.588181105,35774698.68056484,11741383.444826128,5085768.315653116,2309625.9495402365
21180.392310621854,8.9575914,12.253274172958703,12.148402812146971,12.423217129723545,11.89340366506393,12.088022184694973,12.455806264970436,12.73124773,13.039958541796787,13996215.707437554,25239785.337695424,5967070.218835262,28705775.297157433,35475943.560503185,11656072.472344058,5051456.805990073,2294739.6846782174
21051.400804414076,8.9576519,12.263392689087965,12.159144391971516,12.432067382626485,11.905476285622065,12.098914891861483,12.465302201404413,12.740076089867383,13.048399684345348,13868726.679333512,24995532.52,5919628.003290993,28393151.604554147,35127742.53881429,11556524.199752057,5011395.385584676,2277352.9184235777
20945.609379757763,8.9577022,12.27236693082892,12.168539305103955,12.439992215826496,11.91604389243848,12.108433706938502,12.473702204707465,12.748037404367707,13.056097813991947,13755960.394200116,24782690.46073058,5877173.434142731,28120988.497856073,34824648.30367783,11468622.44976504,4975287.331853042,2261492.283230658
20840.493558427104,8.9577519,12.281956864525604,12.178462339226702,12.448530792509878,11.92720837665513,12.11847980864465,12.482661841076165,12.756663343910347,13.064513323091926,13636376.062127784,24559711.745815687,5831725.8899727445,27836127.396739714,34507406.89179856,11375524.436239142,4936416.754365142,2244258.7799445493
20731.369870617844,8.9578026,12.29194517245618,12.18879640481641,12.457427660762354,11.93883130910284,12.12894158731788,12.491995812479884,12.765650949254928,13.073282478260888,13513329.043369409,24330349.320045236,5784916.045158563,27543450.645396017,34181122.33673852,11279673.906411642,4896384.120677239,2226506.5450885883
20618.022062054308,8.957857,12.302314690333873,12.199525014932664,12.466663482954417,11.950898650508986,12.139802811655567,12.501685678706199,12.774981070442681,13.082385686231515,13386691.463518199,24094371.90418203,5736690.777745183,27242698.27882468,33845469.13021323,11180965.495029634,4855144.294266032,2208215.2368169087
